ensembl_gene_id	external_gene_name	go_id	name_1006	name_1006_udb
ENSMUSG00000052566	Hook2	GO:0070695	FHF complex	FHF_complex
ENSMUSG00000031667	Aktip	GO:0070695	FHF complex	FHF_complex
ENSMUSG00000028572	Hook1	GO:0070695	FHF complex	FHF_complex
ENSMUSG00000037234	Hook3	GO:0070695	FHF complex	FHF_complex
ENSMUSG00000044465	Fhip1b	GO:0070695	FHF complex	FHF_complex
